ri,smiles,group,stratify_group
2137.6666666666665,CCCCCC(Cl)COC(=O)C(Cl)Cl,alkyl_halide,alkyl_halide
1490.0,CCOC(=O)C(Cl)CC,C_O,C_O
1135.0,CCCCC(=O)OC(C)C,C_O,C_O
1639.0,CC12CCCC3(CCC(C)(C)C3CC1)C2,bicyclic,bicyclic
1589.75,CCCCCCC(=O)OCCl,unbrch_alkane,unbrch_alkane
1426.75,C=C(C)C(=O)OCCCCCC,unbrch_alkane,unbrch_alkane
2118.5,Cc1cccc(-c2ccccc2)c1C,benzene,benzene
2171.0,CCCCCCOC(=O)c1ccccc1O,unbrch_alkane,unbrch_alkane
1364.91,C[Si](C)(C)OC(=O)CN([Si](C)(C)C)[Si](C)(C)C,C_O,C_O
945.4285714285716,CC/C=C/CCCCC,allylic_oxid,allylic_oxid
2096.0,CCCCCC(Cl)COC(=O)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
1581.3333333333333,C=CCC(C)OC(=O)CCCl,C_O,C_O
2730.3333333333335,CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,Ar_N,Ar_N
1211.0,CCCCN1CCCCC1C,NH0,NH0
2874.6666666666665,O=C(OCC(Cl)(Cl)Cl)c1ccc([N+](=O)[O-])cc1,alkyl_halide,alkyl_halide
1376.0,CCCCCCCCC(C)Cl,unbrch_alkane,unbrch_alkane
1885.0,CC(Cl)CCCC(=O)OCCl,alkyl_halide,alkyl_halide
1112.0,Cc1cccs1,aryl_methyl,aryl_methyl
1286.5,CCCCCCCCCO[Si](C)(C)C,unbrch_alkane,unbrch_alkane
1735.0,CC(=O)OC/C=C(/C)CCC=C(C)C,allylic_oxid,allylic_oxid
1766.0,CCCn1cnc(C)c1,Ar_N,Ar_N
1077.0,CC1CCNCC1,NH1,NH1
1496.0,CCCCCCCN1CCCCC1C,unbrch_alkane,unbrch_alkane
3597.0,CCCCCCCCCCCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,unbrch_alkane,unbrch_alkane
1709.05,CCCC/C=C\CCCCCCCCCCC,unbrch_alkane,unbrch_alkane
1946.5,NCCCNCCCN,unbrch_alkane,unbrch_alkane
1119.3333333333337,CCCC(C)O,Al_OH,Al_OH
370.5,CC(C)C,unknown,unknown
1436.0,C=C(C)CCCCCCCC(=C)C,unbrch_alkane,unbrch_alkane
