ri,smiles,group,stratify_group
1673.0,C[Si](C)(C)OCc1cnc(O[Si](C)(C)C)nc1O[Si](C)(C)C,Ar_N,Ar_N
2332.3,COC(=O)CCc1ccc(OCc2ccccc2)c(Cl)c1,benzene,benzene
1003.5,CCCOC(=O)C(C)Br,C_O,C_O
1251.6,Cc1cc(C)c(N)c(C)c1,aryl_methyl,aryl_methyl
1098.0,CCCCCCCO[Si](C)(C)OC,unbrch_alkane,unbrch_alkane
2701.5,CNc1ccc(N)cc1C(=O)c1ccccc1F,aniline,rare
1733.0,C[Si](C)(C)OC(=O)[C@H](C[C@@H](O[Si](C)(C)C)C(=O)O[Si](C)(C)C)O[Si](C)(C)C,C_O,C_O
3253.0,CCC(/C=C/[C@@H](C)C1CCC2C3CC[C@H]4C[C@H](OC(C)=O)CC[C@@]4(C)C3CC[C@]21C)C(C)C,bicyclic,bicyclic
1577.0,CCCCCCN=CN1CCCCC1,unbrch_alkane,unbrch_alkane
3040.0,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,benzene,benzene
2209.5,C#CCNc1ccc(Cl)cc1C(=O)c1ccccc1,benzene,benzene
1092.1166666666666,CCCCCN(CCC)CCC,unbrch_alkane,unbrch_alkane
2604.0,Brc1cccc(N=CNc2cccc(Br)c2)c1,benzene,benzene
1289.05,Cc1ccc(OC(=O)C(C)C)cc1,C_O,C_O
1120.6133333333332,CC(C)CCc1ccccc1,aryl_methyl,aryl_methyl
932.4,CC1CC1CC[C@@H]1C[C@H]1C,unknown,unknown
927.0,C[C@H]1CCCC[C@H](C)C1,unknown,unknown
1271.5,CCCCCC(=O)OCCBr,unbrch_alkane,unbrch_alkane
1577.3,CCC(C)c1ccc2ncccc2c1,Ar_N,Ar_N
1333.9,CC(=O)OC1CCC(C(C)(C)C)CC1,C_O,C_O
1717.0,CCCN=C(O)NS(=O)(=O)c1ccc(Cl)cc1,Al_OH,Al_OH
3232.0,CC1C2C(CC3C4CC[C@H]5C[C@@H](O)CCC5(C)C4CCC32C)OC12CC[C@H](C)CO2,bicyclic,bicyclic
1218.6,CCCCCCC[C@@]1(C)C[C@H]1CC,unbrch_alkane,unbrch_alkane
1594.5,CC(C)CC1(O)C2CC3CC(C2)CC1C3,Al_OH,Al_OH
874.0,CCCC(=O)SC,C_O,C_O
2389.0,CCCCCCCCCCCC(Cl)CCCCCCOC(C)=O,unbrch_alkane,unbrch_alkane
657.0,OCCCl,Al_OH,Al_OH
3125.0,CCC1CC[C@@]2(C)C3CCC4[C@]5(C)CCCC(C)(C)C5CC[C@]4(C)[C@@]3(C)CC[C@@H]12,bicyclic,bicyclic
1244.0,C[Si](C)(C)Oc1ccc(Cl)cc1,benzene,benzene
1875.25,CCN(CC)CC(O)=Nc1c(C)cccc1C,NH0,NH0
2194.0,CCCCCCC(Cl)CCCCCCCCCOC(C)=O,unbrch_alkane,unbrch_alkane
1730.0,CCCCB1O[C@@H]2c3ccccc3CC[C@H]2O1,bicyclic,bicyclic
1448.0,C[Si](C)(C)OCC(CC(=O)O[Si](C)(C)C)O[Si](C)(C)C,C_O,C_O
765.6,CCC[C@H]1O[C@H]1C,epoxide,epoxide
1899.75,CCCCCCCCCCCCC(=O)OCCCl,unbrch_alkane,unbrch_alkane
1694.0,Cc1cnc2cccc(C)n2c1=O,Ar_N,Ar_N
1328.6666666666667,C1CCC(N2CCCCC2)CC1,NH0,NH0
1979.0,CCCCCCCCCN=Cc1ccc(C)cc1,unbrch_alkane,unbrch_alkane
936.0,CCCCC(C)(C)C(=O)OC,C_O,C_O
3393.0,CC(=O)OC1CCC2(C)C3CC[C@]4(C)[C@@H]([C@@H](C)CCC=C(C)C)CC[C@@]4(C)C3=CC[C@@H]2C1(C)C,bicyclic,bicyclic
966.95,CCOCCOCCO,ether,ether
1419.6666666666667,C#CCOC(=O)c1ccccc1Cl,C_O,C_O
1148.0,C/C=C\SSSC,allylic_oxid,allylic_oxid
1940.0,C[Si](C)(C)OC[C@](CC(O[Si](C)(C)C)C(=O)O[Si](C)(C)C)(O[Si](C)(C)C)C(=O)O[Si](C)(C)C,C_O,C_O
1474.0,CC(C)CCCOC(=O)C(Br)CBr,alkyl_halide,alkyl_halide
604.7189999999999,C/C=C/CCC,allylic_oxid,allylic_oxid
1080.2222222222224,CCCCCCC(=O)OCC,unbrch_alkane,unbrch_alkane
1130.0,CCC[Si](CC)(CCC)CCC,unknown,unknown
1103.0,CCN=C(O)CC(C)C,Al_OH,Al_OH
702.0,Cc1ccno1,Ar_N,Ar_N
1090.0,CCc1ncsc1CC,aryl_methyl,aryl_methyl
2303.25,C[C@@]12CC[C@@H](OC(=O)C(F)(F)F)CC1=CCC1C2CC[C@]2(C)C1CC[C@@H]2OC(=O)C(F)(F)F,alkyl_halide,alkyl_halide
1715.5,O=Cc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,halogen,halogen
926.0,CCC(C)CC(CC)CC,unknown,unknown
1451.425,C/C1=C\CC/C(C)=C/CC(C)(C)/C=C/C1,allylic_oxid,allylic_oxid
1140.6,CCC(C)OC(=O)CCCCl,C_O,C_O
1351.0,N#C[C@@H]1C[C@H]1c1ccccc1,NH0,NH0
1180.0,CCSCCSCC,sulfide,sulfide
1882.0,CCCCCCO[Si](CC)(OCCCCCC)OCCCCCC,unbrch_alkane,unbrch_alkane
1222.0,CCc1ccc(C)c(C)c1C,aryl_methyl,aryl_methyl
2271.5,O=c1c2c(nc3n1CCCCCC3)CCCCC2,Ar_N,Ar_N
1146.1666666666667,Cc1cc(C)cc(O)c1,aryl_methyl,aryl_methyl
642.2,CCCOC(=O)C(F)(F)C(F)(F)C(F)(F)F,alkyl_halide,alkyl_halide
851.0,CC1CCC=CCC1,allylic_oxid,allylic_oxid
2311.5,CCCCCCCCCCC(Cl)CCCCCCC(=O)OC,unbrch_alkane,unbrch_alkane
1379.5,CCSSSSCC,unknown,unknown
595.85,COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,alkyl_halide,alkyl_halide
