ri,smiles,group,stratify_group
2730.5,CC(OC(=O)c1cccc(Cl)c1)c1ccccc1,benzene,benzene
1721.0,CC/C=C/CCOC(=O)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
1723.6666666666663,CC1=C[C@@H](O)[C@H](C(C)C)CC1,Al_OH,Al_OH
714.0,CC/C=C/CCC,allylic_oxid,allylic_oxid
1904.7714285714285,CC1=CCC(C(C)C)c2cc(C)ccc21,allylic_oxid,allylic_oxid
1828.0,CCCCCCC(CCCC)c1ccccc1,unbrch_alkane,unbrch_alkane
1641.0,C=C1C2CCC(C2)[C@@]1(C)CCC=C(C)C,allylic_oxid,allylic_oxid
2418.6666666666665,CCCCCCCCCCCCCCCCCC(=O)OC,unbrch_alkane,unbrch_alkane
2160.0,CCCCCCCCCCCCCC(=O)OCC(C)C,unbrch_alkane,unbrch_alkane
2957.3,COc1cc(CCCO)ccc1O,Al_OH,Al_OH
2223.0,CCC/C=C\CCCCCCCCCO,unbrch_alkane,unbrch_alkane
3108.0,CCCCCCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,unbrch_alkane,unbrch_alkane
1843.0,CCCCCCC(=O)OCC(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
2507.0,CC1=CCC2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/CO,allylic_oxid,allylic_oxid
1135.0,CCC(=O)C(=O)CC,C_O,C_O
2268.0,C=CC(C)(O)CCC1OC(C=C(C)C)CC1=C,Al_OH,Al_OH
1886.0,CCCCCCCC(C)CCCO,unbrch_alkane,unbrch_alkane
1514.0,CCCCCCCC(=O)OCCC,unbrch_alkane,unbrch_alkane
1513.0,COC(=O)C(O)CC(C)C,Al_OH,Al_OH
2079.25,CCCC/C=C\C=C\CCCCOC(C)=O,allylic_oxid,allylic_oxid
1794.0,CC(C)CCC[C@]1(C)OC2(C)CCC1CC2,bicyclic,bicyclic
1647.0,C/C=C(\C)C(=O)OC/C=C\CCC,allylic_oxid,allylic_oxid
1132.0,CCCCCCCCOC,unbrch_alkane,unbrch_alkane
1027.1466666666668,C=CC(=O)CC,C_O,C_O
2030.8026785714285,C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,allylic_oxid,allylic_oxid
1730.9166666666663,CC(C)=CCC[C@@H](C)C1=CCC(C)=CC1,allylic_oxid,allylic_oxid
1760.0,C1SCSS1,sulfide,sulfide
2288.0,CC(C)[C@@H]1CC[C@@]2(C)C[C@@H](O)[C@@]3(C)CCC12O3,Al_OH,Al_OH
1364.0,CCC1=NCCS1,Imine,rare
1069.5303725727244,C=C1C2CCC(C2)C1(C)C,bicyclic,bicyclic
1576.0,C[C@@H]1CCC=C2C=C[C@@H]3[C@@H](C3(C)C)[C@]21C,allylic_oxid,allylic_oxid
1943.0,CCCCCCCCC(CCC)c1ccccc1,unbrch_alkane,unbrch_alkane
2217.4444444444443,COC(=O)c1ccccc1N,ArN,rare
2325.0,CC1(C)CCCC2(C)OC(=O)C=C12,C_O,C_O
1235.0,CCCCCC(OCC)OCC,ether,ether
1611.0,CCOC(CCO)OCC,ether,ether
1724.0,CCCCCCCCCCCCN,unbrch_alkane,unbrch_alkane
1791.0,CSc1cccnc1,Ar_N,Ar_N
1565.0,CC1=C(C=O)CC=C1,allylic_oxid,allylic_oxid
1872.0,CC(C)=CCC/C(C)=C\COC(=O)CC(C)C,allylic_oxid,allylic_oxid
1612.0,CCC/C=C/CCCO,allylic_oxid,allylic_oxid
1841.0,CCC(=O)c1cccs1,C_O,C_O
1483.0,CCCCCCCCCCCCC(C)C,unbrch_alkane,unbrch_alkane
2008.3333333333333,Cc1cc2ccccc2cc1C,aryl_methyl,aryl_methyl
2294.0,Cc1cnc(Cc2ccccc2)cn1,Ar_N,Ar_N
1278.0,CCCC(=O)OCC(C)CC,C_O,C_O
1425.0,CC(C)COC(=O)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
2651.0,CC(O)CCC1C(C)CC(O)CC1(C)C,Al_OH,Al_OH
1118.9097222222222,CC(=O)OCCC(C)C,C_O,C_O
2340.2,C=C[C@]1(C)CCC2[C@@]3(C)CCCC(C)(C)C3CC[C@@]2(C)O1,bicyclic,bicyclic
1460.0,CCCC/C=C\CC(=O)OCC,unbrch_alkane,unbrch_alkane
2787.0,COc1cc(CO)ccc1O,Al_OH,Al_OH
1718.0,CCCCCCC/C=C/CCCCCCCC,unbrch_alkane,unbrch_alkane
1624.0,CC1CC(=O)OC1C,C_O,C_O
2144.0,CCCCCCC/C=C/CCCCCCC=O,unbrch_alkane,unbrch_alkane
1443.7552139037434,C=CC1(C)CCC(C(C)(C)O)O1,Al_OH,Al_OH
2519.0,CC1=CC(=O)C[C@H](C)[C@@]12CCC(=C(C)C)C2,allylic_oxid,allylic_oxid
2194.1666666666665,CC1=C(O)C(=O)OC1C,Al_OH,Al_OH
1562.8333333333333,CC1(C)C2CCC(=O)C1C2,bicyclic,bicyclic
2300.0,CCCCCCCCCCC/C=C\CCCOC(C)=O,unbrch_alkane,unbrch_alkane
1901.0,CCOC(=O)CCC(=O)OCCC(C)C,C_O,C_O
1013.0,CCc1ccc(C)o1,aryl_methyl,aryl_methyl
2146.4666666666667,CC(C)=CCC[C@H](C)[C@@]1(O)CC=C(C)CC1,allylic_oxid,allylic_oxid
1299.0,CCOCCC(OCC)OCC,ether,ether
2227.0,C=C1C2CC(=O)[C@@H](C)[C@]23CC[C@@H](C3)C1(C)C,C_O,C_O
2024.0,CCCCCCCCCCCC(=O)OCCCC,unbrch_alkane,unbrch_alkane
1362.1850000000002,Brc1ccccc1,benzene,benzene
1751.0,CC/C=C/CCOC(=O)C(Cl)Cl,alkyl_halide,alkyl_halide
1588.0,CCCCCCN=C=S,unbrch_alkane,unbrch_alkane
1685.0,CC(=O)c1ncc(C)s1,Ar_N,Ar_N
2120.0,CCCCC/C=C1/C=CC(=O)O1,unbrch_alkane,unbrch_alkane
2271.5,C/C(=C/CO)CCCC(C)(C)O,Al_OH,Al_OH
1596.0,COC(=O)CC(C)CCC=C(C)C,allylic_oxid,allylic_oxid
2632.0,CCCCC1C(=O)Oc2ccccc21,C_O,C_O
1680.0,C=C1CC(=O)OC1=O,C_O,C_O
1813.0,CCOC(=O)c1ccccc1O,Ar_OH,Ar_OH
1574.0,CCCCC(O)C(=O)OC,Al_OH,Al_OH
1723.0,CC1=C(O)C(=O)C(C)C1,allylic_oxid,allylic_oxid
1738.0,C=C(C)[C@H]1CC=C(C)[C@@H](OC(C)=O)C1,allylic_oxid,allylic_oxid
1567.0,CC(C)CCOC(=O)C(Cl)Cl,alkyl_halide,alkyl_halide
1765.5833333333333,CC1=CC2C(=CC1)[C@H](C)CCC2C(C)C,allylic_oxid,allylic_oxid
1779.0,CC/C=C/CCOC(=O)CBr,C_O,C_O
1430.2222222222224,C=Cc1cnccn1,Ar_N,Ar_N
1815.0,CC1=C(COC(=O)CC(C)C)CCC(C)(C)C1,C_O,C_O
1571.5,CC(=O)O[C@@H]1CC2CCC1(C)C2(C)C,bicyclic,bicyclic
1789.0166666666669,C=C(C)C1CC=C(C=O)CC1,allylic_oxid,allylic_oxid
1922.0,C=C(C)c1ccc(C)cc1OC(=O)C(C)C,C_O,C_O
1745.0,CC(S)C(C)CO,Al_OH,Al_OH
1401.0,CCc1ncsc1C,aryl_methyl,aryl_methyl
1236.0723544973546,CCCCCC(=O)OCC,unbrch_alkane,unbrch_alkane
1568.0,CCCCCSSCCC,unbrch_alkane,unbrch_alkane
2093.95,CC1=C2CC(C(C)(C)O)CCC2(C)CCC1,allylic_oxid,allylic_oxid
2158.0,CCCCCCCCCC(=O)OCC(Cl)Cl,unbrch_alkane,unbrch_alkane
1508.6666666666667,C=CC(C)(C)C(O)C=C(C)C,Al_OH,Al_OH
1249.8651785714285,Cc1cc(C)cc(C)c1,aryl_methyl,aryl_methyl
2222.7916666666665,C=CCc1cc(OC)c(OC)c(OC)c1,ether,ether
1953.6666666666667,CCC(C)OC(=O)c1ccc(Cl)cc1,C_O,C_O
1322.5,CC(C)=CCCC(C)C=O,allylic_oxid,allylic_oxid
2466.0,O=C(c1ccccc1)c1ccccc1,benzene,benzene
1250.0,CCCCn1cccc1,Ar_N,Ar_N
1973.0,CC1(O)C=CC2=C(C=CCC2(C)C)C1,allylic_oxid,allylic_oxid
1647.0,CCCCCC(=O)C(C)O,unbrch_alkane,unbrch_alkane
1852.0,CC1SCCSS1,sulfide,sulfide
2584.0,CCCCCCCCCCCCCCC(=O)OCCCl,unbrch_alkane,unbrch_alkane
1890.5,CC(C)=CCC/C(C)=C/C1OCC(C)O1,allylic_oxid,allylic_oxid
1423.5,CC1=C[C@@]2(C)CCC3[C@@H](C)CC[C@@]32[C@@H]1C,allylic_oxid,allylic_oxid
1664.5666666666668,O=Cc1ccccc1O,Ar_OH,Ar_OH
1741.5,CCC/C=C/C(=O)OCCCCCC,unbrch_alkane,unbrch_alkane
2666.5,CC1=CC(O)CC(C)(C)C1C#CC(C)O,Al_OH,Al_OH
1745.6666666666667,C/C=C\c1ccc(OC)cc1,allylic_oxid,allylic_oxid
1523.0,C=C1C(C)=C[C@@]2(C)CCC3[C@@H](C)CC[C@@]132,allylic_oxid,allylic_oxid
2201.0,CCCCCCCCCC/C=C/CCO,unbrch_alkane,unbrch_alkane
1003.0,CCC(=O)C(C)C,C_O,C_O
1744.0,CC1=C(CO)CCC(C)(C)C1,Al_OH,Al_OH
2480.5,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,unbrch_alkane,unbrch_alkane
1705.0,CC1=CCOC1=O,C_O,C_O
855.0,CC=CCCCCC,unbrch_alkane,unbrch_alkane
1463.0,CC1CCCC(O)C1,Al_OH,Al_OH
1822.0,CCC(=O)OC/C=C(\C)CCC=C(C)C,allylic_oxid,allylic_oxid
1708.0,CC(CO)CS,Al_OH,Al_OH
2835.0,CCCC(C)OC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,NH0,NH0
1448.0,CCCC1=NCCS1,Imine,rare
1216.0,CS(=O)(=O)Cl,halogen,halogen
2714.0,CC1=CC(=O)CC(C)(C)C1CCC(C)O,allylic_oxid,allylic_oxid
1796.0,CC1CC(=O)C(C)C1=O,C_O,C_O
2169.0,C/C=C\CCCCCCCCCCCOC(C)=O,unbrch_alkane,unbrch_alkane
1378.3333333333333,CC(C)=CCCO,Al_OH,Al_OH
2108.0,CC1=CC2C(=C(C)CCCC2(C)CO)CC1,allylic_oxid,allylic_oxid
1665.75,CN1CCCC1=O,C_O,C_O
2258.1,C=CCc1cc(OC)c2c(c1)OCO2,ether,ether
2085.0,c1ccc(CCn2cccc2)cc1,aryl_methyl,aryl_methyl
2033.7916666666663,CCc1ccc(O)c(OC)c1,Ar_OH,Ar_OH
1496.5,CCCCCCCC(=O)CCC,unbrch_alkane,unbrch_alkane
1826.0,CCOC(=O)CCC(O)CC,Al_OH,Al_OH
1248.873422873423,CCCCCC(=O)CC,unbrch_alkane,unbrch_alkane
2006.5555555555557,CCCCC[C@@H]1O[C@@H]1/C=C/C=O,unbrch_alkane,unbrch_alkane
1442.5,CCCC/C=C/CCC=O,unbrch_alkane,unbrch_alkane
1879.0,NCc1ccncc1,Ar_N,Ar_N
2344.5625,C=CCc1ccc(O)cc1,Ar_OH,Ar_OH
2096.5,CC(C)=CCCC(C)[C@]12CC[C@](C)(O)C1C2,allylic_oxid,allylic_oxid
2120.0,COc1ccc(C(C)=O)cc1,C_O,C_O
1637.0,CCc1cc[nH]c1,Ar_N,Ar_N
1122.0,CC(C)[C@H]1CC[C@H](C)CC1,unknown,unknown
2007.0,CCCCC/C=C\CCCCCO,unbrch_alkane,unbrch_alkane
2257.0,OC/C=C/c1ccccc1,Al_OH,Al_OH
2061.0,NCCCCCCCCCCN,unbrch_alkane,unbrch_alkane
1231.4618131868133,C=C/C(C)=C\CC=C(C)C,allylic_oxid,allylic_oxid
1849.0,NCc1cccnc1,Ar_N,Ar_N
1656.0,C=C(C)C1CCC2(C)CCCC(C)=C2C1,allylic_oxid,allylic_oxid
1199.0,CCC(C)COC(=O)C(C)C,C_O,C_O
1013.6851851851852,CCC(C)C(=O)OC,C_O,C_O
1730.4666666666667,C=C/C(C)=C\C/C=C(\C)CCC=C(C)C,allylic_oxid,allylic_oxid
1751.0,C=CCCCCCCCCCCCCCCC,unbrch_alkane,unbrch_alkane
1955.0,C/C=C/COC(=O)c1ccccc1,C_O,C_O
1206.0,CCCC(C)CC(C)=O,C_O,C_O
1628.25,CC(=O)c1nccnc1C,Ar_N,Ar_N
1416.0,CCC1CCC=C1C=O,allylic_oxid,allylic_oxid
2196.6666666666665,COc1ccc(Cl)c(Cl)c1Cl,halogen,halogen
1574.0,CC(C)OC(=O)C(Br)Br,alkyl_halide,alkyl_halide
1847.0,Cc1ccc(CC(=O)C=O)o1,C_O,C_O
1585.5,COC(=O)CCC(=O)OC,C_O,C_O
1480.0,Cc1ccc2c(c1)CCC2,aryl_methyl,aryl_methyl
1786.7416666666668,CCC(=O)OCc1ccccc1,C_O,C_O
1339.0,CCOC(=O)C(C)S,C_O,C_O
1726.0,O=C1CC=CO1,C_O,C_O
1839.9444444444448,C=C(C)[C@H]1CC=C(C)[C@@H](O)C1,allylic_oxid,allylic_oxid
1820.25,Cc1ccc2c(c1)[C@H](C(C)C)CC[C@H]2C,aryl_methyl,aryl_methyl
2102.0,C[C@@H]1CCC[C@@]2(C)CC[C@H](C(C)(C)O)C=C12,Al_OH,Al_OH
1219.29,CCc1ccc(C)cc1,aryl_methyl,aryl_methyl
1424.5,CCCC1OC1CO,Al_OH,Al_OH
1945.0,C=C(C)[C@H]1CC(=O)[C@@]2(C)O[C@H]2C1,C_O,C_O
1294.2,Cc1cccnc1,Ar_N,Ar_N
2509.5,CCCC(C)CC(C)Cc1ccc(C)c(=O)o1,aryl_methyl,aryl_methyl
890.0,C=CCS,SH,SH
2179.1484848484847,CC1=C[C@H]2[C@H](C(C)C)CC[C@@](C)(O)[C@H]2CC1,allylic_oxid,allylic_oxid
2035.0,C/C=C/CCCCCCCCCO,unbrch_alkane,unbrch_alkane
1587.0,CCOC(=O)CC(O)CC,Al_OH,Al_OH
1348.1666666666663,CC(=O)CC(C)(C)O,Al_OH,Al_OH
2152.5,O=Cc1c(Cl)ccc(Cl)c1O,halogen,halogen
1262.0,CCC(C)CCCCCCC(C)C,unbrch_alkane,unbrch_alkane
2064.0,CC(C)C1(O)C=CC(C)(O)CC1,Al_OH,Al_OH
1441.1666666666667,CCc1sc(C)nc1C,aryl_methyl,aryl_methyl
2997.0,C/C=C/COC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,NH0,NH0
1257.75,CC/C=C\CC(=O)OC,C_O,C_O
2243.0,C/C=C/CCCCCCCCCCCO,unbrch_alkane,unbrch_alkane
1753.0,CC1=C(O)C(=O)CC1(C)C,allylic_oxid,allylic_oxid
2193.0,CC1=CCC[C@H](C)[C@@]12CC[C@@H](C(C)(C)O)C2,allylic_oxid,allylic_oxid
1469.1666666666667,OC1C=CCCC1,Al_OH,Al_OH
1938.0,C=CCCCCCCCCCCCCCCCCC,unbrch_alkane,unbrch_alkane
1546.0,C=CCCOC(=O)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
1475.0,C1CCSSC1,unknown,unknown
2013.0,CC/C=C/CCCCCCCCO,unbrch_alkane,unbrch_alkane
949.8412698412698,CCOC(=O)CC,C_O,C_O
974.0,CC/C=C/CCOC,allylic_oxid,allylic_oxid
2223.0,C=Cc1ccc(OC)c(O)c1,Ar_OH,Ar_OH
1992.0,CC1(C)C[C@@]2(C)CCC3C2C1CC[C@@]3(C)O,Al_OH,Al_OH
1473.0,CCCCCCCC(=O)CC,unbrch_alkane,unbrch_alkane
1828.5555555555557,c1coc(Cn2cccc2)c1,Ar_N,Ar_N
2467.6666666666665,CCCCCCCC/C=C\CCCCCCCC(=O)OCC,unbrch_alkane,unbrch_alkane
1387.75,Cc1ncsc1C,aryl_methyl,aryl_methyl
2521.3333333333335,CC(C)(O)C1CC=C(CO)CC1,Al_OH,Al_OH
2079.0,CCCCCCCCCCC(CC)c1ccccc1,unbrch_alkane,unbrch_alkane
1575.0,C=CCC(C)OC(=O)CBr,C_O,C_O
2020.0,N#CCc1ccccn1,NH0,NH0
2219.0,CC(C)=CCC/C(C)=C/CC/C(C)=C\C=O,allylic_oxid,allylic_oxid
1312.0,CC(C)OC(=O)C(Cl)(Cl)Cl,alkyl_halide,alkyl_halide
1790.0,Cc1ccc(C=O)cc1C,aryl_methyl,aryl_methyl
1035.275,C/C=C/C=O,allylic_oxid,allylic_oxid
1801.0,C=C1C=CC(C(C)C)CC1O,Al_OH,Al_OH
2325.0,CCCC/C=C/CCCCCCCCCCOC(C)=O,unbrch_alkane,unbrch_alkane
1630.111111111111,C=C(C)[C@H]1C=C[C@](C)(O)CC1,allylic_oxid,allylic_oxid
1391.518648018648,CCCCCC(O)CC,unbrch_alkane,unbrch_alkane
2390.0,CCCCC/C=C/CC1CCC(=O)O1,unbrch_alkane,unbrch_alkane
2003.6572571428576,Cc1ccccc1O,Ar_OH,Ar_OH
1920.0,CC/C=C/CCCCCCCCOC(C)=O,unbrch_alkane,unbrch_alkane
2610.3333333333335,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,halogen,halogen
1833.0,CCCCCCCCC(C)c1ccccc1,unbrch_alkane,unbrch_alkane
2032.5,C[C@@H]1CC[C@H]2[C@@H]1[C@H]1[C@@H](CC[C@]2(C)O)C1(C)C,bicyclic,bicyclic
2045.0,Cc1cc(C)c2ccccc2c1,aryl_methyl,aryl_methyl
2025.0,C=C1CCC[C@@]2(C)CCC(C(C)C)C(O)C12,Al_OH,Al_OH
2117.0,Cc1ccc(-c2ccccc2)cc1,benzene,benzene
1973.5,Cc1ccccc1CO,Al_OH,Al_OH
1546.9629629629628,CC(O)C(C)O,Al_OH,Al_OH
1452.0,CCCCCCCC(C)OC(C)=O,unbrch_alkane,unbrch_alkane
1519.6666666666667,CCCCCCCCc1ccco1,unbrch_alkane,unbrch_alkane
2387.9259259259256,C=Cc1ccc(O)cc1,Ar_OH,Ar_OH
1933.5,OCc1cccs1,Al_OH,Al_OH
1479.1369047619048,CC1=CCC(CC=O)C1(C)C,allylic_oxid,allylic_oxid
1778.0,CCCCC1(CC)NCCS1,NH1,NH1
1859.625,CCCCOC(=O)c1ccccc1,C_O,C_O
1589.5,CC1C=CC(C(C)(C)O)CC1,Al_OH,Al_OH
1436.8333333333337,Cc1cc(C)c(C)c(C)c1,aryl_methyl,aryl_methyl
1081.624725877193,CCCCCC=O,unbrch_alkane,unbrch_alkane
1800.0,C#CCOc1ccccc1,benzene,benzene
2428.0,c1ccc(-c2cccnc2)nc1,Ar_N,Ar_N
1748.4642857142858,CCCCC/C=C\C=C\C=O,allylic_oxid,allylic_oxid
1931.3333333333333,CCCOC(=O)c1ccc(Cl)cc1,C_O,C_O
1652.0,c1ccc(C2CCCCC2)cc1,benzene,benzene
1514.0,Cc1nc(CC(C)C)sc1C,aryl_methyl,aryl_methyl
1916.0,CC(C)[C@@H]1CC[C@@H](C)[C@@]23CC[C@](C)(O)C2C13,Al_OH,Al_OH
1729.0,CCCCCC(CCCC)c1ccccc1,unbrch_alkane,unbrch_alkane
1896.0,Cc1[nH]n(C)c(=O)c1C,Ar_N,Ar_N
1826.0,CC1=C(O)C(=O)[C@@H](C)[C@H]1C,allylic_oxid,allylic_oxid
1316.1666666666663,C/C=C(/C)CO,Al_OH,Al_OH
1287.545,Cc1ccc(C)c(C)c1,aryl_methyl,aryl_methyl
1648.0,C=C1CCC2CC3C(C)CCC13C2(C)C,allylic_oxid,allylic_oxid
1550.0,CCCCCCCC(=O)OCC(C)C,unbrch_alkane,unbrch_alkane
1738.0,CC(C)=CCC=C(C)C1CC=C(C)CC1,allylic_oxid,allylic_oxid
2222.972222222222,C=CC(=C)CC/C=C(\C)CC/C=C(\C)C=O,allylic_oxid,allylic_oxid
2433.5,CCCCCCCC/C=C\CCCCCCCC(=O)OC,unbrch_alkane,unbrch_alkane
1668.3333333333333,CC(C)OC(=O)c1ccccc1,C_O,C_O
1226.0,C=CCCCC(=O)OC,C_O,C_O
1402.5208333333333,CCCCOCCO,Al_OH,Al_OH
2110.0,CC1C=C2[C@@H](C(C)CCCC2(C)C)[C@@H](O)C1,Al_OH,Al_OH
1285.3707482993198,CCCCCCC(C)=O,unbrch_alkane,unbrch_alkane
2090.0,COc1ccc(CC=O)cc1,C_O,C_O
1344.0,C[C@@H]1CCC[C@H]1O,Al_OH,Al_OH
2422.6,OCCSCCO,Al_OH,Al_OH
1487.6666666666667,c1ccc2occc2c1,benzene,benzene
1474.1666666666663,CCC/C=C/COC(=O)CCC,C_O,C_O
2085.5,Oc1c(Cl)cccc1Cl,halogen,halogen
1517.0,CCCCCCCCCCN,unbrch_alkane,unbrch_alkane
1863.0,CCCC(S)CCO,Al_OH,Al_OH
1756.0,CC1=C2C=C(C(C)C)CCC2(C)CCC1,allylic_oxid,allylic_oxid
1800.6666666666667,Cc1ccc([C@]2(C)CCCC2(C)C)cc1,aryl_methyl,aryl_methyl
1453.0,C=CCCC(O)CCC,Al_OH,Al_OH
1493.0,CCCCSSCCC,unbrch_alkane,unbrch_alkane
2284.0,C/C=C\c1ccc(O)c(OC)c1,Ar_OH,Ar_OH
1965.0,CCCCCCCCC(=O)OCCCl,unbrch_alkane,unbrch_alkane
1065.5117845117843,CCOC(=O)CC(C)C,C_O,C_O
1795.0,C=C(C)[C@@H]1CCC(=C)[C@@H](O)C1,Al_OH,Al_OH
2475.0,C=CC(C)(O)CC/C=C(\C)CC(C=C(C)C)OC(=O)C(C)C,allylic_oxid,allylic_oxid
2226.7892857142856,C=C1CCC[C@]2(C)CC[C@@H](C(C)(C)O)CC12,Al_OH,Al_OH
2358.0,C=C1C=C[C@@H](C(C)CCC=C(C)C)C[C@@H]1O,allylic_oxid,allylic_oxid
2214.5,C=CC(C)(O)CCCC(C)CO,Al_OH,Al_OH
1635.25,CC(=O)c1ccccc1,C_O,C_O
1347.0,CCOC(CC(OCC)OCC)OCC,ether,ether
2254.0,O=Cc1cccn1Cc1ccco1,Ar_N,Ar_N
1385.0,CC(C)c1cnccn1,Ar_N,Ar_N
1595.0,CC(C)CCOC(=O)CBr,C_O,C_O
2159.0,CCCC/C=C\CCCCCCCCCC=O,unbrch_alkane,unbrch_alkane
2475.0,Cc1cccc2c1Cc1ccccc1-2,bicyclic,bicyclic
1864.6666666666667,COc1ccc(Cl)cc1Cl,halogen,halogen
1719.0,CCCC(CC(=O)OCC)OC(C)=O,C_O,C_O
1975.0,Cc1ccc(=N)[nH]c1,NH1,NH1
1561.0,C=CC(O)CCCCCC,unbrch_alkane,unbrch_alkane
1233.0,C=C[C@]1(C)CC[C@@H](C(=C)C)O1,ether,ether
1658.0,CC1C=CC(=O)O1,C_O,C_O
1935.0,CCCCCCCCC1CC(=O)O1,unbrch_alkane,unbrch_alkane
1671.0,CC(C)C1CCC(=O)O1,C_O,C_O
1477.0,CCC/C=C\COC(=O)CC(C)C,C_O,C_O
1488.8159722222222,CC1=CCC2C3C(C(C)C)CCC2(C)C13,allylic_oxid,allylic_oxid
1419.0,CCCCCc1ccccc1,unbrch_alkane,unbrch_alkane
1577.0,C/C=C/C(=O)CCCCCC,unbrch_alkane,unbrch_alkane
1921.85,C/C=C(\C=O)c1ccccc1,allylic_oxid,allylic_oxid
1564.0,CC(C)(C)OC(=O)C(Br)Br,alkyl_halide,alkyl_halide
1127.0,C=Cc1ccc(C)o1,aryl_methyl,aryl_methyl
1036.0,Cc1cc(C)c(C)o1,aryl_methyl,aryl_methyl
1821.0,C[C@@H]1CCC[C@]2(C)CCCC[C@@]12O,Al_OH,Al_OH
1319.0,CCSSC(C)C,unknown,unknown
1324.0,CCC(O)COC,Al_OH,Al_OH
2160.0,CC1=C2C=C(C(=O)C(C)C)CC2(C)CCC1,allylic_oxid,allylic_oxid
2214.2049946581196,CC1=CC2C(CC1)[C@](C)(O)CC[C@H]2C(C)C,allylic_oxid,allylic_oxid
1336.0,CCCCCCOC(=O)C(C)C,unbrch_alkane,unbrch_alkane
1372.0,C=CC(=O)C(C)O,Al_OH,Al_OH
2081.5,CC(C)=CCCC(C)C12CCC(C)(O)C1C2,allylic_oxid,allylic_oxid
1875.0,CCc1ccc(OC)c(OC)c1,ether,ether
1140.0,CCCCCSC,unbrch_alkane,unbrch_alkane
2805.0,CC(C)COC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,NH0,NH0
1734.5555555555557,O=C1C=CCO1,C_O,C_O
2871.0,O=C(OCc1ccccc1)c1ccccc1Cl,benzene,benzene
1579.0,CCC(=O)CCSC,C_O,C_O
1388.0,CCCCCCC(C)C(=O)OCC,unbrch_alkane,unbrch_alkane
1056.111111111111,CSC(C)=O,C_O,C_O
1956.0,CCCCC(S)CCO,Al_OH,Al_OH
2631.0,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCCCC,unbrch_alkane,unbrch_alkane
1224.25,C/C=C(\C)COC(C)=O,C_O,C_O
2413.0,CCCCCCCC/C=C/CCCCCCO,unbrch_alkane,unbrch_alkane
1712.0,C=C(C)C1CCC(C)C(O)C1,Al_OH,Al_OH
1859.9666666666665,CCCC(=O)OCc1ccccc1,C_O,C_O
1778.0,CCCCCOCCOCC=O,ether,ether
1500.0,CCCCCCCCC(=O)OC,unbrch_alkane,unbrch_alkane
1314.0,CCC1CCCC1=O,C_O,C_O
1602.0,C/C=C(\C)C(=O)OCCCCCC,unbrch_alkane,unbrch_alkane
2037.0,CN(C)C(C(=O)O)c1ccccc1,Al_COO,Al_COO
1749.0,CC/C=C/CCCCCO,unbrch_alkane,unbrch_alkane
1686.3189393939392,C=C1CC[C@@H](C(C)C)[C@@H]2C=C(C)CC[C@H]12,allylic_oxid,allylic_oxid
2109.5,OC1=NCCCC1,Al_OH,Al_OH
2212.634920634921,CC1=CCC[C@@]2(C)CC[C@H](C(C)(C)O)CC12,allylic_oxid,allylic_oxid
1694.0694444444443,CCC1CCC(=O)O1,C_O,C_O
1736.0,CCCCCCCC/C=C\CC=O,unbrch_alkane,unbrch_alkane
1875.5,CCCC(=O)C(C)C(=O)C(C)CC=C(C)C,C_O,C_O
1823.8,CC(=O)OCC(C)C1CC=C(C)CC1,allylic_oxid,allylic_oxid
2769.6666666666665,CCCCCCCCCCOC(=O)c1ccccc1Cl,unbrch_alkane,unbrch_alkane
2039.0,CCCCCCCCC(=O)OCC(Cl)(Cl)Cl,unbrch_alkane,unbrch_alkane
2342.0,COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,halogen,halogen
1475.117619047619,CC(C)=CCCC(C)CC=O,allylic_oxid,allylic_oxid
2193.0,C=CCc1cc2c(cc1OC)OCO2,ether,ether
1292.9,CCCCCCC(=O)OC,unbrch_alkane,unbrch_alkane
1571.0,CC(C)C1=CCC(C)(O)CC1,Al_OH,Al_OH
1862.5,COc1cc(C(C)C)c(OC)cc1C,ether,ether
1301.5333333333333,CCc1ccc(CC)cc1,aryl_methyl,aryl_methyl
1442.0,CCCC(=O)CO,Al_OH,Al_OH
2367.0,CCCOC(=O)c1ccc([N+](=O)[O-])cc1,C_O,C_O
1812.0,CCCCCCCCCC(=O)OCCCC,unbrch_alkane,unbrch_alkane
2958.0,O=Cc1ccc(O)cc1,Ar_OH,Ar_OH
1686.147206959707,CC1(C)C2CCC1(C)[C@H](O)C2,bicyclic,bicyclic
2627.75,O=C(O)CCc1ccccc1,Al_COO,Al_COO
2052.0,CCCCCC(=O)OCc1ccccc1,unbrch_alkane,unbrch_alkane
